t	Dynamometr	EMG
59.18	14.7879	0.471191
59.185	14.7879	-0.13855
59.19	14.7705	0.941162
59.195	14.7531	0.0088501
59.2	14.7356	0.47821
59.205	14.7356	0.197144
59.21	14.7356	-0.0228882
59.215	14.7531	-0.372925
59.22	14.7879	0.122681
59.225	14.8054	-0.260315
59.23	14.8228	-0.00732422
59.235	14.8228	-0.397949
59.24	14.8228	-0.0854492
59.245	14.8228	0.057373
59.25	14.8228	0.50354
59.255	14.8228	0.38269
59.26	14.8403	-0.185242
59.265	14.8751	-0.274658
59.27	14.91	0.762634
59.275	14.9449	-1.06537
59.28	14.9972	0.0765991
59.285	15.067	0.658264
59.29	15.1542	0.116577
59.295	15.2414	0.45166
59.3	15.3111	-0.48645
59.305	15.3809	-0.2771
59.31	15.4157	0.110779
59.315	15.4681	0.624084
59.32	15.5204	-0.454712
59.325	15.5727	-0.421753
59.33	15.625	0.343933
59.335	15.6773	0.238037
59.34	15.7296	0.0894165
59.345	15.7819	0.22522
59.35	15.8517	-0.454102
59.355	15.904	0.239868
59.36	15.9563	-0.278015
59.365	15.9912	-0.0335693
59.37	15.9912	0.0393677
59.375	15.9912	-0.419006
59.38	15.9738	0.541382
59.385	15.9389	-0.444336
59.39	15.9215	0.739441
59.395	15.8866	-0.0759888
59.4	15.8691	0.100098
59.405	15.8691	-0.00823975
59.41	15.8691	0.271301
59.415	15.8691	-0.00762939
59.42	15.8691	-0.0228882
59.425	15.8866	-0.136719
59.43	15.8866	-0.0643921
59.435	15.8866	-0.201721
59.44	15.8691	-0.318909
59.445	15.8168	-0.103455
59.45	15.7645	0.128784
59.455	15.6948	-0.546265
59.46	15.6424	-0.0375366
59.465	15.5901	0.103455
59.47	15.5552	0.145874
59.475	15.5378	0.186157
59.48	15.5378	0.151978
59.485	15.5204	-0.128784
59.49	15.5204	-0.533447
59.495	15.5204	0.440063
59.5	15.5204	0.133972
59.505	15.5204	0.252075
59.51	15.5204	0.306702
59.515	15.5029	-0.13855
59.52	15.4681	-0.26062
59.525	15.4157	0.0259399
59.53	15.3634	-0.377197
59.535	15.2937	-0.639648
59.54	15.2414	-0.192871
59.545	15.189	0.823975
59.55	15.1542	0.560608
59.555	15.1367	-0.430298
59.56	15.1193	-1.23993
59.565	15.1193	0.968933
59.57	15.1193	0.397949
59.575	15.1193	-0.00946045
59.58	15.1367	-0.0592041
59.585	15.1716	-0.111389
59.59	15.2239	-0.150146
59.595	15.2588	0.0485229
59.6	15.2762	-0.653687
59.605	15.2762	0.12207
59.61	15.2588	0.329895
59.615	15.2239	-0.12085
59.62	15.189	0.970154
59.625	15.1716	-0.192566
59.63	15.1716	-0.652161
59.635	15.189	-0.363159
59.64	15.2239	1.24237
59.645	15.2414	-0.0820923
59.65	15.2588	0.209045
59.655	15.3111	0.131226
59.66	15.3634	-0.716553
59.665	15.4157	-0.105896
59.67	15.4506	0.380554
59.675	15.4506	0.205994
59.68	15.4855	1.01624
59.685	15.5552	0.436401
59.69	15.6773	-0.32959
59.695	15.8168	-0.397034
59.7	15.9563	-0.0878906
59.705	16.0784	0.0732422
59.71	16.1656	0.125427
59.715	16.2354	-0.176697
59.72	16.2702	-0.0534058
59.725	16.3051	-0.0219727
59.73	16.3051	-0.117493
59.735	16.2702	-0.389404
59.74	16.2179	-0.271606
59.745	16.1307	-0.0396729
59.75	16.0261	0.151367
59.755	15.9215	0.884094
59.76	15.8866	-0.149231
59.765	15.8866	-0.116882
59.77	15.9215	-0.0204468
59.775	15.9563	-0.0402832
59.78	16.0086	0.39856
59.785	16.061	-0.136414
59.79	16.0958	-0.237732
59.795	16.1133	0.0497437
59.8	16.0958	0.0823975
59.805	16.0784	-0.363464
59.81	16.061	-0.634155
59.815	16.0086	0.724487
59.82	15.9738	-0.531616
59.825	15.9389	-0.273438
59.83	15.904	0.504456
59.835	15.8691	0.372314
59.84	15.8517	0.0183105
59.845	15.8343	-0.0344849
59.85	15.8168	-0.137024
59.855	15.7994	-0.306091
59.86	15.7645	-0.114441
59.865	15.7122	-0.0637817
59.87	15.6599	-0.416565
59.875	15.6076	0.155029
59.88	15.5727	0.247803
59.885	15.5204	0.732117
59.89	15.4855	0.110168
59.895	15.4681	-0.41626
59.9	15.4681	-0.015564
59.905	15.4506	0.569458
59.91	15.4506	0.100403
59.915	15.4506	-0.0390625
59.92	15.4332	-0.0546265
59.925	15.4332	-0.0393677
59.93	15.3983	-0.152893
59.935	15.3809	-0.0375366
59.94	15.346	-0.0915527
59.945	15.3111	-0.0524902
59.95	15.2414	-0.101013
59.955	15.1716	-0.369873
59.96	15.1018	-0.0186157
59.965	15.0321	-0.0646973
59.97	14.9798	0.0497437
59.975	14.9449	-0.222168
59.98	14.9275	0.827026
59.985	14.9275	0.377502
59.99	14.91	-0.344849
59.995	14.8926	0.0613403
60	14.8926	-0.186462
60.005	14.8926	-0.139771
60.01	14.91	-0.12146
60.015	14.91	-0.100403
60.02	14.9275	-0.731506
60.025	14.91	0.750122
60.03	14.91	0.701904
60.035	14.9275	-0.225525
60.04	14.9623	0.043335
60.045	15.0146	-0.219116
60.05	15.067	-0.0839233
60.055	15.1193	0.045166
60.06	15.1542	-0.0274658
60.065	15.1716	0.162659
60.07	15.189	-0.412292
60.075	15.189	0.152588
60.08	15.189	-0.0143433
60.085	15.189	0.272522
60.09	15.2065	-0.21759
60.095	15.2065	0.365906
60.1	15.2065	0.0619507
60.105	15.2065	-0.730591
60.11	15.2065	0.0430298
60.115	15.2065	0.0619507
60.12	15.2065	-0.172119
60.125	15.2065	0.393372
60.13	15.189	-0.566406
60.135	15.2065	-0.540466
60.14	15.2065	0.670471
60.145	15.2239	0.365295
60.15	15.2239	-0.03479
60.155	15.2588	-0.249634
60.16	15.2937	0.101318
60.165	15.346	-0.228577
60.17	15.3809	-0.0872803
60.175	15.4157	0.125732
60.18	15.4332	0.241394
60.185	15.4506	-0.78949
60.19	15.4681	-0.178528
60.195	15.5204	0.33905
60.2	15.5727	0.26825
60.205	15.625	-0.772095
60.21	15.6424	0.392761
60.215	15.6424	-0.0378418
60.22	15.6599	-0.0601196
60.225	15.6599	-0.202026
60.23	15.6773	-0.787048
60.235	15.6948	0.949097
60.24	15.7122	-0.126038
60.245	15.7296	-0.157166
60.25	15.7471	0.166931
60.255	15.7645	0.0280762
60.26	15.7819	0.0827026
60.265	15.7819	-0.259705
60.27	15.7819	-0.0927734
60.275	15.7645	-0.844727
60.28	15.7471	0.255127
60.285	15.7471	0.732117
60.29	15.7471	-0.510559
60.295	15.7471	0.275879
60.3	15.7471	0.0250244
60.305	15.7296	-0.412292
60.31	15.7122	0.274048
60.315	15.6948	-0.0546265
60.32	15.6773	0.202942
60.325	15.6424	-0.601501
60.33	15.6076	0.316772
60.335	15.5727	-0.495605
60.34	15.5378	-0.480957
60.345	15.5378	1.08093
60.35	15.5378	0.709534
60.355	15.5552	0.0448608
60.36	15.5552	-0.807495
60.365	15.5552	0.469055
60.37	15.5727	0.0732422
60.375	15.6076	0.345764
60.38	15.6599	0.133667
60.385	15.6948	-0.102539
60.39	15.7122	-0.320129
60.395	15.7122	-0.895996
60.4	15.7122	0.0793457
60.405	15.7122	0.670776
60.41	15.7122	-0.0650024
60.415	15.7296	0.385437
60.42	15.7296	-0.11322
60.425	15.7296	0.281982
60.43	15.7471	0.0970459
60.435	15.7645	0.083313
60.44	15.8168	-0.866394
60.445	15.8517	0.210266
60.45	15.8866	0.558472
60.455	15.8866	0.0552368
60.46	15.8691	0.164185
60.465	15.8691	-0.659485
60.47	15.8691	0.214233
60.475	15.8866	0.0872803
60.48	15.8866	0.288086
60.485	15.8866	0.0177002
60.49	15.8866	-0.050354
60.495	15.8866	-0.632935
60.5	15.8866	0.296936
60.505	15.8691	0.983582
60.51	15.8691	-0.180054
60.515	15.8866	0.0552368
60.52	15.9215	-0.544434
60.525	15.9389	0.213623
60.53	15.9389	0.168457
60.535	15.9389	-0.0939941
60.54	15.9389	-0.362244
60.545	15.9389	0.144958
60.55	15.9389	-0.368958
60.555	15.9389	-0.083313
60.56	15.9215	-0.263977
60.565	15.904	0.367432
60.57	15.8691	0.351868
60.575	15.7994	-0.653687
60.58	15.7471	-0.71167
60.585	15.6948	0.92926
60.59	15.6424	-0.236511
60.595	15.6076	-0.274048
60.6	15.5727	0.555725
60.605	15.5378	0.136108
60.61	15.5029	-0.0949097
60.615	15.4681	0.150452
60.62	15.4681	-0.310059
60.625	15.4855	0.108337
60.63	15.4855	-0.398254
60.635	15.5029	0.0415039
60.64	15.4855	-0.157471
60.645	15.4681	0.102539
60.65	15.4506	0.0393677
60.655	15.4332	-0.603333
60.66	15.4332	-0.587158
60.665	15.4157	1.37848
60.67	15.4157	0.285645
60.675	15.3983	-0.594177
60.68	15.3809	-0.194397
60.685	15.3634	1.11542
60.69	15.3634	0.491638
60.695	15.3634	0.0848389
60.7	15.3983	-0.0888062
60.705	15.4506	-0.184021
60.71	15.5029	-0.421448
60.715	15.5204	-0.526123
60.72	15.5204	0.174255
60.725	15.5204	0.0341797
60.73	15.5029	0.0982666
60.735	15.4855	-0.0912476
60.74	15.4506	-0.31311
60.745	15.3983	-0.334167
60.75	15.346	-0.0476074
60.755	15.2937	-0.0601196
60.76	15.2414	0.559692
60.765	15.2065	0.224915
60.77	15.2065	-0.354919
60.775	15.2239	-0.403442
60.78	15.2588	1.03729
60.785	15.2937	0.50293
60.79	15.346	0.0274658
60.795	15.3983	-0.0497437
60.8	15.4681	-0.213013
60.805	15.5029	-0.179443
60.81	15.5029	0.0921631
60.815	15.4855	-0.0683594
60.82	15.4506	-0.216675
60.825	15.4157	0.133057
60.83	15.3634	-0.422974
60.835	15.3111	-0.377808
60.84	15.2414	0.297546
60.845	15.1716	0.487976
60.85	15.1367	-0.419006
60.855	15.1018	0.372009
60.86	15.067	0.283203
60.865	15.0495	-0.608521
60.87	15.0321	0.344543
60.875	15.0321	0.0363159
60.88	15.0495	-0.108643
60.885	15.0495	-0.323181
60.89	15.0495	-0.428467
60.895	15.0495	0.475464
60.9	15.0321	-0.545654
60.905	15.0321	0.696106
60.91	15.0321	0.345459
60.915	15.0495	0.249329
60.92	15.067	-0.232544
60.925	15.1367	0.0933838
60.93	15.2065	-0.300598
60.935	15.2588	-0.975342
60.94	15.2937	1.08124
60.945	15.2937	0.107727
60.95	15.2937	0.301514
60.955	15.2937	-0.263367
60.96	15.3111	-0.362549
60.965	15.346	0.0292969
60.97	15.3634	-0.0518799
60.975	15.3634	0.527649
60.98	15.3634	-0.215454
60.985	15.3634	0.0195313
60.99	15.3809	0.151978
60.995	15.3809	-0.281982
61	15.3809	0.445862
61.005	15.3983	-0.231934
61.01	15.3983	-0.156555
61.015	15.3983	0.132751
61.02	15.3983	-0.200806
61.025	15.3809	-0.324097
61.03	15.346	-0.241394
61.035	15.3111	0.310059
61.04	15.2762	-0.0238037
61.045	15.2588	0.136414
61.05	15.2239	-0.173035
61.055	15.189	-0.597229
61.06	15.1716	0.762024
61.065	15.1542	-0.0396729
61.07	15.1367	0.409546
61.075	15.1367	0.0149536
61.08	15.1542	-0.152283
61.085	15.1542	-0.314636
61.09	15.1542	-0.252991
61.095	15.1367	0.188904
61.1	15.1193	0.140686
61.105	15.0844	-0.217896
61.11	15.067	-0.250854
61.115	15.067	0.430298
61.12	15.067	0.256042
61.125	15.067	-0.0613403
61.13	15.0844	-0.0125122
61.135	15.1018	0.0299072
61.14	15.1542	-0.26001
61.145	15.1716	-0.0198364
61.15	15.189	0.00213623
61.155	15.189	0.0473022
61.16	15.189	-0.82489
61.165	15.189	0.281982
61.17	15.189	-0.237122
61.175	15.189	0.0985718
61.18	15.1716	0.410461
61.185	15.1716	0.379333
61.19	15.1542	-0.367737
61.195	15.1367	-0.0686646
61.2	15.1367	0.0134277
61.205	15.1367	0.131836
61.21	15.1367	0.294495
61.215	15.1367	0.0323486
61.22	15.1367	-0.010376
61.225	15.1367	-0.245361
61.23	15.1542	0.249939
61.235	15.1542	-0.437622
61.24	15.1542	-0.38147
61.245	15.1542	-0.109558
61.25	15.1716	0.33783
61.255	15.1716	0.26001
61.26	15.1716	-0.370483
61.265	15.1542	0.235596
61.27	15.1367	0.561829
61.275	15.1193	-0.26123
61.28	15.1018	-0.163574
61.285	15.0844	0.344543
61.29	15.0844	-0.197754
61.295	15.0844	0.21759
61.3	15.0844	-0.133362
61.305	15.1018	-0.19165
61.31	15.1018	-0.09552
61.315	15.1018	-0.279846
61.32	15.0844	0.0921631
61.325	15.0844	0.50354
61.33	15.067	-0.430908
61.335	15.0146	0.0418091
61.34	14.9798	-1.22009
61.345	14.9275	0.53772
61.35	14.8926	0.944214
61.355	14.8926	0.306396
61.36	14.8926	-0.0323486
61.365	14.8926	0.507813
61.37	14.91	0.175171
61.375	14.9275	-0.106812
61.38	14.9449	-0.00762939
61.385	14.9798	-0.0967407
61.39	14.9972	0.0488281
61.395	14.9972	-0.290222
61.4	14.9623	0.038147
61.405	14.9449	-0.276184
61.41	14.8926	-0.21759
61.415	14.8577	-0.596008
61.42	14.8228	-0.382996
61.425	14.8228	1.37634
61.43	14.8228	0.492554
61.435	14.8228	0.311584
61.44	14.8403	-0.135803
61.445	14.8403	-0.012207
61.45	14.8577	0.127869
61.455	14.8751	-0.107117
61.46	14.91	-0.261536
61.465	14.9449	-0.00793457
61.47	14.9623	-0.446777
61.475	14.9623	-0.0308228
61.48	14.9623	-0.140991
61.485	14.9275	-0.228271
61.49	14.91	0.465393
61.495	14.8926	0.332336
61.5	14.8751	-0.749512
61.505	14.8577	0.395203
61.51	14.8228	0.694275
61.515	14.8054	0.341187
61.52	14.8054	-0.648804
61.525	14.8054	0.101624
61.53	14.8228	0.284119
61.535	14.8228	-0.221252
61.54	14.7879	-0.0326538
61.545	14.7705	0.114136
61.55	14.7531	-0.107727
61.555	14.7531	0.0170898
61.56	14.7531	-0.113525
61.565	14.7531	-0.42511
61.57	14.7531	0.285645
61.575	14.7356	-0.33905
61.58	14.7182	-0.371399
61.585	14.7008	0.801392
61.59	14.6833	0.302734
61.595	14.6659	0.0158691
61.6	14.6659	-0.0793457
61.605	14.6659	-1.08582
61.61	14.6833	0.931702
61.615	14.7008	0.134583
61.62	14.7182	-0.00701904
61.625	14.7182	0.0372314
61.63	14.7182	-0.331726
61.635	14.7182	-0.0469971
61.64	14.7008	0.0653076
61.645	14.7008	-0.303345
61.65	14.6833	-0.611267
61.655	14.6833	0.757446
61.66	14.7008	0.762939
61.665	14.7182	-0.17395
61.67	14.7356	0.297546
61.675	14.7705	-0.341187
61.68	14.8054	-0.0357056
61.685	14.8228	0.1651
61.69	14.8403	-0.0012207
61.695	14.8403	0.541382
61.7	14.8228	0.210876
61.705	14.8228	-0.0448608
61.71	14.8403	-0.00946045
61.715	14.8751	-0.509338
61.72	14.8751	-0.0906372
61.725	14.8751	-0.0534058
61.73	14.8751	-0.0439453
61.735	14.8926	-0.328979
61.74	14.91	0.527344
61.745	14.9275	0.107422
61.75	14.9275	-0.557251
61.755	14.9275	-0.127869
61.76	14.9275	-1.12885
61.765	14.91	1.33026
61.77	14.9275	0.244751
61.775	14.9449	-0.0427246
61.78	14.9798	-0.143738
61.785	14.9972	0.0628662
61.79	15.0321	-0.0878906
61.795	15.0495	-0.529175
61.8	15.067	-0.0564575
61.805	15.067	-0.152283
61.81	15.067	0.224304
61.815	15.067	-0.0109863
61.82	15.067	0.180664
61.825	15.067	-0.272827
61.83	15.067	0.0964355
61.835	15.0495	0.0888062
61.84	15.0321	-0.09552
61.845	14.9972	-0.231934
61.85	14.9623	0.981445
61.855	14.9449	-0.121765
61.86	14.9449	0.0219727
61.865	14.9623	-0.112915
61.87	14.9798	0.520935
61.875	14.9972	-0.0119019
61.88	15.0321	-0.0292969
61.885	15.067	-0.10498
61.89	15.0844	-0.228577
61.895	15.0844	-0.0430298
61.9	15.0844	0.00671387
61.905	15.067	-0.103455
61.91	15.0495	-0.108337
61.915	15.0321	-0.466309
61.92	14.9972	0.495911
61.925	14.9623	-0.24353
61.93	14.9275	0.343323
61.935	14.9275	0.238953
61.94	14.9275	-0.360718
61.945	14.9275	0.441284
61.95	14.91	-0.111084
61.955	14.8926	-0.0296021
61.96	14.8751	-0.210266
61.965	14.8751	0.0952148
61.97	14.8751	-0.0418091
61.975	14.8751	-0.0534058
61.98	14.8577	-0.112
61.985	14.8403	0.346069
61.99	14.8403	-0.604553
61.995	14.8403	0.0961304
62	14.8403	-0.253601
62.005	14.8403	0.0820923
62.01	14.8403	0.592041
62.015	14.8403	0.157471
62.02	14.8403	0.154114
62.025	14.8403	0.133362
62.03	14.8403	0.0634766
62.035	14.8403	-0.057373
62.04	14.8403	-0.0390625
62.045	14.8577	-0.19043
62.05	14.8577	-0.158997
62.055	14.8577	-0.272827
62.06	14.8228	0.327148
62.065	14.8054	-0.375061
62.07	14.7705	-0.0125122
62.075	14.7531	0.168152
62.08	14.7356	-0.159912
62.085	14.7356	0.55542
62.09	14.7356	-0.050354
62.095	14.7531	0.219727
62.1	14.7879	-0.212097
62.105	14.8228	0.159607
62.11	14.8577	0.116882
62.115	14.8926	0.0866699
62.12	14.9275	-0.0753784
62.125	14.9623	0.0576782
62.13	14.9972	-0.220947
62.135	15.0321	0.139465
62.14	15.0844	0.06073
62.145	15.1716	0.154419
62.15	15.2762	0.106506
62.155	15.3983	-0.770569
62.16	15.4855	0.431824
62.165	15.5378	0.166016
62.17	15.5552	-0.0790405
62.175	15.5552	-0.10498
62.18	15.5552	-0.0473022
62.185	15.5204	-0.236816
62.19	15.4855	0.393677
62.195	15.4157	-0.370789
62.2	15.3634	-0.0656128
62.205	15.3111	0.0839233
62.21	15.2762	-0.0927734
62.215	15.2239	0.104675
62.22	15.189	0.0720215
62.225	15.1542	0.199585
62.23	15.1193	-0.448608
62.235	15.0844	0.0769043
62.24	15.067	-0.502319
62.245	15.0495	0.247803
62.25	15.0495	0.489197
62.255	15.0495	0.238953
62.26	15.067	-0.0421143
62.265	15.0844	-0.341187
62.27	15.1018	-0.0167847
62.275	15.1193	0.285645
62.28	15.1193	-0.176392
62.285	15.1018	-0.279541
62.29	15.0844	-0.144958
62.295	15.0844	0.187073
62.3	15.0844	-0.0540161
62.305	15.0844	0.0924683
62.31	15.067	-0.597534
62.315	15.0495	-0.139771
62.32	15.0321	0.300293
62.325	15.0146	0.132446
62.33	14.9972	0.282593
62.335	14.9623	-0.296631
62.34	14.9449	0.235901
62.345	14.9275	0.199585
62.35	14.9275	-0.20874
62.355	14.9275	0.3302
62.36	14.9275	-0.0888062
62.365	14.9275	-0.579224
62.37	14.9275	0.131531
62.375	14.9275	0.166016
62.38	14.8926	-0.352783
62.385	14.8751	0.0756836
62.39	14.8403	0.636597
62.395	14.8228	0.212402
62.4	14.8228	-0.115356
62.405	14.8403	-0.378113
62.41	14.8403	0.176392
62.415	14.8228	0.220642
62.42	14.8054	0.012207
62.425	14.7879	-0.0726318
62.43	14.7879	-0.226746
62.435	14.7879	0.382385
62.44	14.8054	0.220642
62.445	14.8228	0.0430298
62.45	14.8228	-0.628052
62.455	14.8054	0.244446
62.46	14.7879	0.133972
62.465	14.7705	0.223083
62.47	14.7531	-0.10498
62.475	14.7356	-0.988159
62.48	14.7182	1.00403
62.485	14.7008	0.552979
62.49	14.7008	-0.00671387
62.495	14.7008	-0.929565
62.5	14.7182	0.892334
62.505	14.7531	0.365601
62.51	14.8228	0.0393677
62.515	14.8751	-0.190125
62.52	14.91	0.109253
62.525	14.9275	0.0195313
62.53	14.9449	-0.0234985
62.535	14.9275	-0.716858
62.54	14.91	0.6427
62.545	14.91	0.290833
62.55	14.8926	0.0213623
62.555	14.8926	-0.00610352
62.56	14.91	-0.172119
62.565	14.91	-0.144653
62.57	14.8751	-0.209351
62.575	14.8403	-0.222168
62.58	14.7879	-0.21698
62.585	14.7705	0.122986
62.59	14.7531	-0.565491
62.595	14.7531	0.540161
62.6	14.7705	0.628052
62.605	14.8054	0.14679
62.61	14.8577	-0.0762939
62.615	14.9275	-0.0170898
62.62	14.9798	-0.130005
62.625	15.0146	-0.102539
62.63	15.0321	-0.536194
62.635	15.0321	0.560303
62.64	15.0321	-0.00823975
62.645	15.0321	-0.638428
62.65	15.0321	0.300903
62.655	15.0321	-0.0524902
62.66	15.0321	0.214233
62.665	15.0321	-0.894165
62.67	15.0321	-0.320435
62.675	15.0321	0.22522
62.68	15.0321	0.50415
62.685	15.0495	0.135193
62.69	15.0844	0.0805664
62.695	15.1367	-0.101013
62.7	15.189	-0.0994873
62.705	15.2239	0.00793457
62.71	15.2414	-0.192261
62.715	15.2239	-0.162048
62.72	15.2065	-0.10376
62.725	15.1716	-0.151062
62.73	15.1193	0.450439
62.735	15.067	-0.0219727
62.74	15.0146	-0.783691
62.745	14.9972	-1.03119
62.75	14.9972	1.83807
62.755	14.9798	0.72113
62.76	14.9972	0.371094
62.765	15.0321	0.0631714
62.77	15.0844	-0.0387573
62.775	15.1367	-0.187988
62.78	15.2065	-0.108643
62.785	15.2239	0.0213623
62.79	15.2414	-0.126953
62.795	15.2414	0.00244141
62.8	15.2414	0.0320435
62.805	15.2065	-0.15625
62.81	15.1542	-0.649109
62.815	15.0844	-0.360413
62.82	15.0321	0.820313
62.825	14.9972	0.0579834
62.83	14.9623	-0.872803
62.835	14.9449	0.54657
62.84	14.9275	0.687256
62.845	14.9275	0.205994
62.85	14.9275	0.127258
62.855	14.9449	0.0552368
62.86	14.9623	-0.112
62.865	14.9623	-0.215149
62.87	14.9798	-0.233154
62.875	14.9972	-0.524292
62.88	14.9972	-0.178223
62.885	14.9972	0.809631
62.89	14.9972	0.335999
62.895	14.9972	-0.00518799
62.9	14.9972	0.0411987
62.905	15.0146	-0.0238037
62.91	15.0495	-0.323181
62.915	15.067	-1.26587
62.92	15.1018	0.828247
62.925	15.1193	0.508423
62.93	15.1367	0.0164795
62.935	15.1193	0.160828
62.94	15.1193	-0.333557
62.945	15.1193	0.210266
62.95	15.1193	0.306396
62.955	15.1018	-1.21307
62.96	15.0844	0.588379
62.965	15.067	-0.299988
62.97	15.0495	0.786438
62.975	15.0495	0.137939
62.98	15.0495	0.127563
62.985	15.0844	0.259705
62.99	15.1542	-0.293884
62.995	15.2414	0.213928
63	15.3285	0.301819
63.005	15.4157	-0.227356
63.01	15.4681	-0.215149
63.015	15.5204	0.00976563
63.02	15.5378	-0.38147
63.025	15.5552	-0.078125
63.03	15.5727	-0.078125
63.035	15.5727	-0.0637817
63.04	15.5378	-0.112305
63.045	15.4855	-0.233459
63.05	15.4157	-0.3125
63.055	15.3285	0.043335
63.06	15.2414	-0.250549
63.065	15.1542	0.891113
63.07	15.0844	-0.388489
63.075	15.0321	-0.0537109
63.08	15.0146	0.622559
63.085	15.0146	0.131226
63.09	15.0146	-0.215759
63.095	15.0146	0.00488281
63.1	15.0321	0.103455
63.105	15.0321	-0.188904
63.11	15.0146	0.0970459
63.115	14.9972	0.0958252
63.12	14.9798	-0.0656128
63.125	14.9449	-0.177307
63.13	14.9275	-0.208435
63.135	14.8926	0.13855
63.14	14.8577	-0.552673
63.145	14.8228	0.562439
63.15	14.7879	0.296631
63.155	14.7705	0.0570679
63.16	14.7531	-0.115967
63.165	14.7531	0.236206
63.17	14.7356	-0.125732
63.175	14.7356	0.194397
63.18	14.7356	-0.412598
63.185	14.7356	0.531311
63.19	14.7356	0.135193
63.195	14.7356	-0.072937
63.2	14.7356	-0.257874
63.205	14.7356	-0.448303
63.21	14.7356	-0.167847
63.215	14.7182	0.0958252
63.22	14.7008	0.325928
63.225	14.7008	0.0744629
63.23	14.7008	0.210571
63.235	14.7008	-0.0418091
63.24	14.7008	-0.161133
63.245	14.7008	-0.62439
63.25	14.7008	-0.421448
63.255	14.7008	0.774231
63.26	14.7008	0.637207
63.265	14.7182	0.0448608
63.27	14.7356	0.0146484
63.275	14.7879	-0.0201416
63.28	14.8228	-0.126953
63.285	14.8577	-0.298767
63.29	14.8751	-0.931396
63.295	14.8751	-0.813904
63.3	14.8751	0.565186
63.305	14.8751	0.627441
63.31	14.8751	0.305176
63.315	14.8751	0.271301
63.32	14.91	0.201111
63.325	14.9798	0.254211
63.33	15.067	0.39093
63.335	15.1716	-0.00457764
63.34	15.2588	-0.00610352
63.345	15.3634	-0.162659
63.35	15.4506	-0.138855
63.355	15.5029	-0.141602
63.36	15.5204	-0.195007
63.365	15.5029	-0.505676
63.37	15.4681	-1.4917
63.375	15.3983	1.61743
63.38	15.3111	0.489807
63.385	15.2239	0.561523
63.39	15.1542	0.0299072
63.395	15.1193	-0.0595093
63.4	15.0844	-0.210571
63.405	15.067	-0.278931
63.41	15.0495	-0.298767
63.415	15.0146	0.309753
63.42	14.9623	-0.59082
63.425	14.91	-0.691223
63.43	14.8577	1.17981
63.435	14.8403	0.33783
63.44	14.8228	0.0717163
63.445	14.8403	-0.107727
63.45	14.8403	-0.303345
63.455	14.8403	-0.326538
63.46	14.8228	0.334473
63.465	14.8054	0.149841
63.47	14.7879	-0.0854492
63.475	14.7531	0.150452
63.48	14.7356	-0.0570679
63.485	14.7182	-0.26825
63.49	14.7182	-0.392456
63.495	14.6833	0.247498
63.5	14.6659	0.088501
63.505	14.6484	-0.0585938
63.51	14.631	0.446167
63.515	14.631	-0.672607
63.52	14.631	0.264587
63.525	14.6484	-0.106506
63.53	14.6659	0.479736
63.535	14.6659	-0.14801
63.54	14.6833	0.107727
63.545	14.6833	-0.0708008
63.55	14.6833	-0.1828
63.555	14.6833	0.335999
63.56	14.6833	-0.0482178
63.565	14.6833	-0.170593
63.57	14.6833	0.491943
63.575	14.6484	-0.15564
63.58	14.631	-0.032959
63.585	14.5961	-0.135193
63.59	14.5612	-0.181885
63.595	14.5438	0.52002
63.6	14.5438	0.138245
63.605	14.5438	-0.595093
63.61	14.5612	-0.944519
63.615	14.5612	1.1734
63.62	14.5612	0.401306
63.625	14.5612	0.227356
63.63	14.5961	-0.298157
63.635	14.6484	-0.0442505
63.64	14.6833	-0.143738
63.645	14.6833	-0.180359
63.65	14.6659	0.266113
63.655	14.6659	-0.0704956
63.66	14.6659	0.187683
63.665	14.6833	0.163574
63.67	14.7008	0.0418091
63.675	14.7008	-1.51306
63.68	14.6833	-0.595703
63.685	14.6659	1.8219
63.69	14.6659	0.967712
63.695	14.7008	0.285339
63.7	14.7356	0.00366211
63.705	14.8054	0.221558
63.71	14.8926	-0.0787354
63.715	14.9623	-0.193481
63.72	15.0321	-1.14166
63.725	15.0844	-0.140076
63.73	15.1193	0.858765
63.735	15.1716	0.508423
63.74	15.2239	0.0726318
63.745	15.2762	-0.244446
63.75	15.3111	0.145569
63.755	15.3285	-0.0747681
63.76	15.3285	-0.0686646
63.765	15.3111	0.18158
63.77	15.3111	0.0619507
63.775	15.2762	-0.391846
63.78	15.2414	-0.369568
63.785	15.1716	0.339661
63.79	15.1018	0.254211
63.795	15.0321	-0.252991
63.8	14.9972	0.0765991
63.805	14.9623	-0.360107
63.81	14.9275	-0.078125
63.815	14.91	0.133057
63.82	14.8926	-0.12085
63.825	14.8751	-0.963745
63.83	14.8577	0.870056
63.835	14.8403	0.516968
63.84	14.8403	-0.0521851
63.845	14.8403	0.169678
63.85	14.8577	0.0646973
63.855	14.8403	0.144958
63.86	14.8403	-0.192261
63.865	14.8228	0.0979614
63.87	14.8228	-0.125122
63.875	14.8228	-0.38208
63.88	14.8228	-0.146484
63.885	14.8228	0.300903
63.89	14.8228	-0.017395
63.895	14.8228	-0.0317383
63.9	14.8228	-0.238953
63.905	14.8228	-0.110779
63.91	14.8054	0.0393677
63.915	14.7879	0.166321
63.92	14.7705	-0.229187
63.925	14.7705	-0.126343
63.93	14.7705	0.513916
63.935	14.7705	-0.119019
63.94	14.7705	-0.560608
